SalesOrderID,OrderDate,DueDate,ShipDate,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,SubTotal,Freight,TotalDue
50244,13-05-2019,20-05-2019,21-05-2019,SO50244,PO1508168261,10-4020-000430,430,284,43180.87,1294.59,44475.46
50245,13-05-2019,20-05-2019,16-05-2019,SO50245,PO1914152990,10-4020-000066,66,278,31536.3872,941.85,32478.2372
50246,13-05-2019,20-05-2019,16-05-2019,SO50246,PO1827174701,10-4020-000317,317,285,26049.51,787.05,26836.56
50247,14-05-2019,21-05-2019,16-05-2019,SO50247,PO1653112420,10-4020-000598,598,275,1229.46,36.88,1266.34
50248,14-05-2019,21-05-2019,17-05-2019,SO50248,PO2146187447,10-4020-000354,354,278,894.22,26.78,921
50249,14-05-2019,21-05-2019,20-05-2019,SO50249,PO2320117235,10-4020-000529,529,276,14251.54,432.08,14683.62
50250,14-05-2019,21-05-2019,22-05-2019,SO50250,PO2117115526,10-4020-000444,444,278,2993.09,88.31,3081.4
50251,14-05-2019,21-05-2019,16-05-2019,SO50251,PO2030157802,10-4020-000661,661,278,540.39,16.66,557.05
50252,14-05-2019,21-05-2019,20-05-2019,SO50252,PO2523194031,10-4020-000167,167,281,95414.86,2863.47,98278.33
50253,15-05-2019,22-05-2019,24-05-2019,SO50253,PO2668111591,10-4020-000535,535,286,4017.12,118.89,4136.01
50254,15-05-2019,22-05-2019,24-05-2019,SO50254,PO2784191494,10-4020-000625,625,276,469.79,14.09,483.88
50255,15-05-2019,22-05-2019,24-05-2019,SO50255,PO3045172235,10-4020-000058,58,275,45,1.13,46.13
50256,16-05-2019,23-05-2019,22-05-2019,SO50256,PO3074157323,10-4020-000237,237,275,86.52,2.34,88.86
50257,16-05-2019,23-05-2019,21-05-2019,SO50257,PO3219115790,10-4020-000493,493,276,324.45,10,334.45
50258,16-05-2019,23-05-2019,27-05-2019,SO50258,PO3161121594,10-4020-000359,359,277,170.73,4.62,175.35
50259,16-05-2019,23-05-2019,22-05-2019,SO50259,PO18386133550,10-4020-000558,558,277,46990.26,1409.28,48399.54
50260,16-05-2019,23-05-2019,20-05-2019,SO50260,PO18560172242,10-4020-000531,531,279,7651.72,229.67,7881.39
50261,17-05-2019,24-05-2019,27-05-2019,SO50261,PO20039145643,10-4020-000065,65,285,5482.64,162.83,5645.47
50262,17-05-2019,24-05-2019,24-05-2019,SO50262,PO19691126455,10-4020-000353,353,285,182.32,4.94,187.26
50263,17-05-2019,24-05-2019,21-05-2019,SO50263,PO18183117532,10-4020-000667,667,277,30252.33,910.81,31163.14
50264,17-05-2019,24-05-2019,28-05-2019,SO50264,PO16791194157,10-4020-000036,36,277,3926.82,117.8,4044.62
50265,17-05-2019,24-05-2019,23-05-2019,SO50265,PO18705169014,10-4020-000479,479,285,45840.77,1374.58,47215.35
50266,17-05-2019,24-05-2019,23-05-2019,SO50266,PO15921150902,10-4020-000077,77,281,5514.12,165.73,5679.85
50267,17-05-2019,24-05-2019,24-05-2019,SO50267,PO16907176380,10-4020-000217,217,287,1229.46,36.88,1266.34
50268,18-05-2019,24-05-2019,24-05-2019,SO50268,PO18415197658,10-4020-000191,191,285,527.47,15.66,543.13
50269,20-05-2019,27-05-2019,22-05-2019,SO50269,PO18647136011,10-4020-000583,583,276,1731.35,50.48,1781.83
50270,20-05-2019,27-05-2019,24-05-2019,SO50270,PO18676112371,10-4020-000697,697,276,78041.5765,2355.46,80397.0365
50271,20-05-2019,27-05-2019,22-05-2019,SO50271,PO14848132337,10-4020-000478,478,285,600.26,18.01,618.27
50272,20-05-2019,27-05-2019,27-05-2019,SO50272,PO11745174916,10-4020-000097,97,276,44893.13,1345.74,46238.87
50273,20-05-2019,27-05-2019,28-05-2019,SO50273,PO16211117741,10-4020-000099,99,279,744.27,22.95,767.22
50274,21-05-2019,28-05-2019,30-05-2019,SO50274,PO12122170752,10-4020-000022,22,275,2184.67,67.36,2252.03
50275,21-05-2019,28-05-2019,27-05-2019,SO50275,PO8758173566,10-4020-000683,683,282,5128.14,153.23,5281.37
50276,21-05-2019,28-05-2019,24-05-2019,SO50276,PO9512139148,10-4020-000135,135,279,11496.96,343.91,11840.87
50277,21-05-2019,28-05-2019,30-05-2019,SO50277,PO14326124278,10-4020-000107,107,277,2551.46,76.21,2627.67
50278,21-05-2019,28-05-2019,30-05-2019,SO50278,PO12006165157,10-4020-000270,270,277,324.45,10,334.45
50279,21-05-2019,28-05-2019,29-05-2019,SO50279,PO11803139298,10-4020-000513,513,279,453.13,12.27,465.4
50280,21-05-2019,28-05-2019,24-05-2019,SO50280,PO11658187917,10-4020-000233,233,277,33630.1546,1006.69,34636.8446
50281,22-05-2019,29-05-2019,30-05-2019,SO50281,PO8584140957,10-4020-000592,592,282,4507.63,134.37,4642
50282,22-05-2019,29-05-2019,24-05-2019,SO50282,PO6525160235,10-4020-000345,345,275,33591.95,1016.86,34608.81
50283,22-05-2019,29-05-2019,28-05-2019,SO50283,PO6670132986,10-4020-000432,432,277,4974.15,152.48,5126.63
50284,22-05-2019,29-05-2019,24-05-2019,SO50284,PO4901178867,10-4020-000084,84,278,44798.7788,1340.04,46138.8188
50285,22-05-2019,29-05-2019,30-05-2019,SO50285,PO4205180471,10-4020-000323,323,277,283.24,8.73,291.97
50286,22-05-2019,29-05-2019,27-05-2019,SO50286,PO5278149050,10-4020-000224,224,279,324.45,10,334.45
50287,22-05-2019,29-05-2019,30-05-2019,SO50287,PO5162118908,10-4020-000669,669,283,183.94,5.67,189.61
50288,22-05-2019,29-05-2019,27-05-2019,SO50288,PO1247198827,10-4020-000296,296,279,647.99,19.44,667.43
50289,23-05-2019,30-05-2019,27-05-2019,SO50289,PO3480117331,10-4020-000436,436,275,105310.23,3159.72,108469.95
50290,23-05-2019,30-05-2019,03-06-2019,SO50290,PO3625125287,10-4020-000666,666,277,37329.33,1124.75,38454.08
50291,23-05-2019,30-05-2019,31-05-2019,SO50291,PO3335142904,10-4020-000152,152,279,606.99,18.72,625.71
50292,23-05-2019,30-05-2019,30-05-2019,SO50292,PO3654177485,10-4020-000435,435,275,41211.53,1244,42455.53
50293,23-05-2019,30-05-2019,29-05-2019,SO50293,PO3596144572,10-4020-000476,476,279,22957.451,692.21,23649.661
50294,24-05-2019,31-05-2019,28-05-2019,SO50294,PO3799186112,10-4020-000312,312,276,29909.699,897.53,30807.229
50295,24-05-2019,31-05-2019,29-05-2019,SO50295,PO4466165095,10-4020-000352,352,285,25261.96,757.42,26019.38
50296,24-05-2019,31-05-2019,31-05-2019,SO50296,PO4553114154,10-4020-000313,313,276,2818.74,84.56,2903.3
50297,24-05-2019,31-05-2019,03-06-2019,SO50297,PO4727113542,10-4020-000343,343,287,103362.1,3102,106464.1
50298,25-05-2019,31-05-2019,04-06-2019,SO50298,PO4843196377,10-4020-000257,257,281,41637.5,1254.22,42891.72
50299,25-05-2019,31-05-2019,04-06-2019,SO50299,PO5046193357,10-4020-000596,596,283,819.11,25.26,844.37
50300,25-05-2019,31-05-2019,03-06-2019,SO50300,PO4698151258,10-4020-000528,528,276,604.87,18.26,623.13
50301,25-05-2019,31-05-2019,29-05-2019,SO50301,PO5684190027,10-4020-000385,385,276,42528.3222,1277.3,43805.6222
50302,25-05-2019,31-05-2019,04-06-2019,SO50302,PO5568123194,10-4020-000422,422,279,11709.9328,349.78,12059.7128
50303,26-05-2019,31-05-2019,31-05-2019,SO50303,PO5800164494,10-4020-000063,63,279,74.84,2.31,77.15
50304,26-05-2019,31-05-2019,03-06-2019,SO50304,PO5771132420,10-4020-000079,79,276,93032.29,2790.2,95822.49
50305,26-05-2019,31-05-2019,30-05-2019,SO50305,PO5742159120,10-4020-000541,541,287,647.99,19.44,667.43
50306,26-05-2019,31-05-2019,30-05-2019,SO50306,PO5858194676,10-4020-000566,566,279,32258.4978,964.13,33222.6278
50307,26-05-2019,31-05-2019,28-05-2019,SO50307,PO6293157460,10-4020-000612,612,279,3279.89,99.5,3379.39
50308,26-05-2019,31-05-2019,04-06-2019,SO50308,PO6496194098,10-4020-000226,226,285,2618.45,78.09,2696.54
50309,26-05-2019,31-05-2019,31-05-2019,SO50309,PO6351128109,10-4020-000255,255,275,198.04,6.11,204.15
50310,27-05-2019,03-06-2019,03-06-2019,SO50310,PO6438126969,10-4020-000309,309,275,69705.7257,2108.35,71814.0757
50311,27-05-2019,03-06-2019,29-05-2019,SO50311,PO7453115958,10-4020-000108,108,277,25720.9762,771.98,26492.9562
50312,28-05-2019,04-06-2019,05-06-2019,SO50312,PO7424134798,10-4020-000642,642,277,68243.7525,2051.82,70295.5725
50313,29-05-2019,05-06-2019,03-06-2019,SO50313,PO7656143984,10-4020-000403,403,276,53096.92,1592.28,54689.2
50314,29-05-2019,05-06-2019,04-06-2019,SO50314,PO7627146177,10-4020-000433,433,287,45674.34,1372.29,47046.63
50315,29-05-2019,05-06-2019,06-06-2019,SO50315,PO7598160779,10-4020-000045,45,279,18868.81,570.26,19439.07
50316,29-05-2019,05-06-2019,04-06-2019,SO50316,PO7917123398,10-4020-000401,401,281,6711.15,199.77,6910.92
50317,29-05-2019,05-06-2019,03-06-2019,SO50317,PO7772157844,10-4020-000214,214,282,954.58,28.56,983.14
50318,30-05-2019,06-06-2019,04-06-2019,SO50318,PO8323117752,10-4020-000211,211,286,202.33,6.24,208.57
50319,30-05-2019,06-06-2019,10-06-2019,SO50319,PO8874114426,10-4020-000348,348,276,780.72,24.07,804.79
50320,30-05-2019,06-06-2019,10-06-2019,SO50320,PO9280170627,10-4020-000694,694,275,600.26,18.01,618.27
50321,30-05-2019,06-06-2019,03-06-2019,SO50321,PO8816191637,10-4020-000218,218,283,44161.56,1328.39,45489.95
50322,30-05-2019,06-06-2019,10-06-2019,SO50322,PO8845166508,10-4020-000546,546,276,71610.8245,2149.53,73760.3545
50658,02-06-2019,07-06-2019,11-06-2019,SO50658,PO174172019,10-4020-000277,277,276,6107.27,183.22,6290.49
50659,03-06-2019,10-06-2019,07-06-2019,SO50659,PO19720119904,10-4020-000562,562,275,1297.83,38.74,1336.57
50660,04-06-2019,11-06-2019,12-06-2019,SO50660,PO19778143270,10-4020-000388,388,285,22.79,0.62,23.41
50661,04-06-2019,11-06-2019,10-06-2019,SO50661,PO19633184648,10-4020-000149,149,281,29514.12,884.95,30399.07
50662,05-06-2019,12-06-2019,14-06-2019,SO50662,PO19604139855,10-4020-000340,340,282,33974.7122,1022.41,34997.1222
50663,05-06-2019,12-06-2019,10-06-2019,SO50663,PO19343130555,10-4020-000024,24,276,87339.1791,2651.61,89990.7891
50664,06-06-2019,13-06-2019,10-06-2019,SO50664,PO19401149024,10-4020-000173,173,285,42463.9,1272.22,43736.12
50665,06-06-2019,13-06-2019,17-06-2019,SO50665,PO18589183989,10-4020-000067,67,286,214.63,6.62,221.25
50666,07-06-2019,14-06-2019,13-06-2019,SO50666,PO17951169852,10-4020-000637,637,278,94.37,2.47,96.84
50667,07-06-2019,14-06-2019,18-06-2019,SO50667,PO17690111589,10-4020-000047,47,285,11443.17,342.23,11785.4
50668,07-06-2019,14-06-2019,18-06-2019,SO50668,PO17574113752,10-4020-000678,678,285,59466.215,1784.97,61251.185
50669,07-06-2019,14-06-2019,17-06-2019,SO50669,PO17487120000,10-4020-000692,692,287,3733.87,110.97,3844.84
50670,07-06-2019,14-06-2019,12-06-2019,SO50670,PO17226158606,10-4020-000561,561,275,523.78,15.56,539.34
50671,08-06-2019,14-06-2019,18-06-2019,SO50671,PO17139132177,10-4020-000644,644,287,22994.88,693.19,23688.07
50672,08-06-2019,14-06-2019,18-06-2019,SO50672,PO16472110144,10-4020-000239,239,281,78941.9314,2374.29,81316.2214
50673,08-06-2019,14-06-2019,14-06-2019,SO50673,PO15515116492,10-4020-000481,481,286,41158.72,1241.88,42400.6
50674,08-06-2019,14-06-2019,13-06-2019,SO50674,PO14906132898,10-4020-000424,424,285,324.62,9.58,334.2
50675,08-06-2019,14-06-2019,14-06-2019,SO50675,PO15341172035,10-4020-000327,327,275,38382.43,1150.56,39532.99
50676,08-06-2019,14-06-2019,18-06-2019,SO50676,PO14790188963,10-4020-000497,497,285,34893.2422,1044.76,35938.0022
50677,08-06-2019,14-06-2019,13-06-2019,SO50677,PO14239119929,10-4020-000550,550,285,1910.3,57.22,1967.52
50678,09-06-2019,14-06-2019,11-06-2019,SO50678,PO13543174640,10-4020-000293,293,281,16810.21,511.1,17321.31
50679,09-06-2019,14-06-2019,14-06-2019,SO50679,PO13050137706,10-4020-000160,160,282,386.27,11.91,398.18
50680,10-06-2019,17-06-2019,13-06-2019,SO50680,PO12876114100,10-4020-000300,300,278,1844.49,56.87,1901.36
50681,10-06-2019,17-06-2019,19-06-2019,SO50681,PO12673115760,10-4020-000499,499,286,37815.67,1138.56,38954.23
50682,10-06-2019,17-06-2019,13-06-2019,SO50682,PO12354142084,10-4020-000197,197,277,38777.8,1163.78,39941.58
50683,10-06-2019,17-06-2019,19-06-2019,SO50683,PO11455112273,10-4020-000072,72,277,104482.556,3175.32,107657.876
50684,10-06-2019,17-06-2019,17-06-2019,SO50684,PO11165153787,10-4020-000586,586,285,7813.76,233.22,8046.98
50685,10-06-2019,17-06-2019,18-06-2019,SO50685,PO11107117790,10-4020-000156,156,278,6631.63,197.68,6829.31
50686,11-06-2019,18-06-2019,20-06-2019,SO50686,PO10295177610,10-4020-000322,322,284,1502.94,44.29,1547.23
50687,11-06-2019,18-06-2019,19-06-2019,SO50687,PO10962187340,10-4020-000685,685,278,37150.2,1118.34,38268.54
50688,11-06-2019,18-06-2019,19-06-2019,SO50688,PO10701178438,10-4020-000133,133,276,58119.9095,1755.29,59875.1995
50689,12-06-2019,19-06-2019,18-06-2019,SO50689,PO10614135588,10-4020-000461,461,285,46260.6,1387.39,47647.99
50690,12-06-2019,19-06-2019,18-06-2019,SO50690,PO10063170594,10-4020-000395,395,277,2458.92,73.77,2532.69
50691,12-06-2019,19-06-2019,17-06-2019,SO50691,PO435179132,10-4020-000651,651,279,183.94,5.67,189.61
50692,12-06-2019,19-06-2019,17-06-2019,SO50692,PO812118030,10-4020-000168,168,276,3715.16,111.45,3826.61
50693,13-06-2019,20-06-2019,18-06-2019,SO50693,PO841149385,10-4020-000254,254,280,32195.5202,963.35,33158.8702
50694,13-06-2019,20-06-2019,19-06-2019,SO50694,PO17545120609,10-4020-000155,155,285,95434.6,2861.29,98295.89
50695,13-06-2019,20-06-2019,24-06-2019,SO50695,PO725116935,10-4020-000291,291,275,418.52,12.9,431.42
50696,13-06-2019,20-06-2019,18-06-2019,SO50696,PO1624119214,10-4020-000579,579,275,47192.28,1416.85,48609.13
50697,14-06-2019,21-06-2019,21-06-2019,SO50697,PO1450193930,10-4020-000571,571,286,7866.76,234.57,8101.33
50698,14-06-2019,21-06-2019,25-06-2019,SO50698,PO1798139213,10-4020-000010,10,285,26439.98,797.58,27237.56
50699,14-06-2019,21-06-2019,18-06-2019,SO50699,PO1885169186,10-4020-000588,588,278,28916.5128,865.83,29782.3428
50700,15-06-2019,21-06-2019,18-06-2019,SO50700,PO2233118021,10-4020-000262,262,285,181.69,4.92,186.61
50701,15-06-2019,21-06-2019,24-06-2019,SO50701,PO2407199018,10-4020-000225,225,279,777.27,22.96,800.23
50702,16-06-2019,21-06-2019,20-06-2019,SO50702,PO2697119650,10-4020-000187,187,276,34930.43,1054.88,35985.31
50703,16-06-2019,21-06-2019,25-06-2019,SO50703,PO2813140706,10-4020-000090,90,277,58040.9188,1743.49,59784.4088
50704,17-06-2019,24-06-2019,20-06-2019,SO50704,PO3190148529,10-4020-000575,575,277,12263.96,371.64,12635.6
50705,17-06-2019,24-06-2019,19-06-2019,SO50705,PO3103161654,10-4020-000147,147,275,10763.06,322.91,11085.97
50706,17-06-2019,24-06-2019,25-06-2019,SO50706,PO20213136162,10-4020-000216,216,277,9913.42,296.71,10210.13
50707,17-06-2019,24-06-2019,24-06-2019,SO50707,PO16124195115,10-4020-000649,649,276,3720.9,111.75,3832.65
50708,18-06-2019,25-06-2019,21-06-2019,SO50708,PO18531178334,10-4020-000613,613,278,5311.49,158.35,5469.84
50709,18-06-2019,25-06-2019,20-06-2019,SO50709,PO17835166966,10-4020-000551,551,285,2458.92,73.77,2532.69
50710,18-06-2019,25-06-2019,20-06-2019,SO50710,PO14210176561,10-4020-000030,30,278,784.2,23.68,807.88
50711,18-06-2019,25-06-2019,26-06-2019,SO50711,PO20010116655,10-4020-000288,288,277,482.61,13.75,496.36
50712,18-06-2019,25-06-2019,26-06-2019,SO50712,PO14268119350,10-4020-000418,418,275,44541.82,1333.41,45875.23
50713,19-06-2019,26-06-2019,26-06-2019,SO50713,PO16269188475,10-4020-000624,624,281,737.72,22.36,760.08
50714,19-06-2019,26-06-2019,26-06-2019,SO50714,PO16994188616,10-4020-000306,306,277,469.79,14.09,483.88
50715,19-06-2019,26-06-2019,28-06-2019,SO50715,PO14065128023,10-4020-000379,379,287,2817.84,86.88,2904.72
50716,20-06-2019,27-06-2019,28-06-2019,SO50716,PO18299117393,10-4020-000118,118,285,31643.259,947.76,32591.019
50717,20-06-2019,27-06-2019,25-06-2019,SO50717,PO18125134484,10-4020-000311,311,281,2718.31,81.55,2799.86
50718,20-06-2019,27-06-2019,27-06-2019,SO50718,PO14152142093,10-4020-000037,37,287,1416.92,42.19,1459.11
50719,20-06-2019,27-06-2019,24-06-2019,SO50719,PO15979147930,10-4020-000349,349,276,425.86,13.13,438.99
50720,21-06-2019,28-06-2019,26-06-2019,SO50720,PO9715181953,10-4020-000490,490,275,27105.89,820.13,27926.02
50721,21-06-2019,28-06-2019,01-07-2019,SO50721,PO16182137721,10-4020-000023,23,281,13975.97,418.12,14394.09
50722,21-06-2019,28-06-2019,02-07-2019,SO50722,PO8468186428,10-4020-000016,16,284,49862.14,1496.38,51358.52
50723,22-06-2019,28-06-2019,26-06-2019,SO50723,PO11977146614,10-4020-000675,675,279,1531.7,46.73,1578.43
50724,22-06-2019,28-06-2019,28-06-2019,SO50724,PO9686154363,10-4020-000457,457,276,22106.94,669.67,22776.61
50725,22-06-2019,28-06-2019,25-06-2019,SO50725,PO13717128221,10-4020-000473,473,281,4391.96,133.37,4525.33
50726,22-06-2019,28-06-2019,25-06-2019,SO50726,PO9599192861,10-4020-000170,170,279,96010.84,2890.82,98901.66
50727,23-06-2019,28-06-2019,27-06-2019,SO50727,PO9483181443,10-4020-000054,54,277,45716.645,1382.28,47098.925
50728,23-06-2019,28-06-2019,01-07-2019,SO50728,PO8671171267,10-4020-000502,502,282,44597.1382,1354.08,45951.2182
50729,23-06-2019,28-06-2019,28-06-2019,SO50729,PO5974114073,10-4020-000330,330,268,1466.01,43.98,1509.99
50730,23-06-2019,28-06-2019,25-06-2019,SO50730,PO8700140116,10-4020-000665,665,282,205.11,5.56,210.67
50731,24-06-2019,01-07-2019,26-06-2019,SO50731,PO6902114365,10-4020-000543,543,275,68.37,1.85,70.22
50732,24-06-2019,01-07-2019,27-06-2019,SO50732,PO6322161936,10-4020-000503,503,277,324.45,10,334.45
50733,24-06-2019,01-07-2019,02-07-2019,SO50733,PO4756133761,10-4020-000126,126,277,2953.82,88.73,3042.55
50734,24-06-2019,01-07-2019,01-07-2019,SO50734,PO7047191914,10-4020-000544,544,275,2232.81,68.85,2301.66
50735,25-06-2019,02-07-2019,27-06-2019,SO50735,PO2001132307,10-4020-000701,701,285,2003.71,61.78,2065.49
50736,25-06-2019,02-07-2019,27-06-2019,SO50736,PO261148609,10-4020-000647,647,275,5835.63,176.25,6011.88
50737,25-06-2019,02-07-2019,04-07-2019,SO50737,PO4002125356,10-4020-000674,674,276,2451.04,73.23,2524.27
50738,26-06-2019,03-07-2019,01-07-2019,SO50738,PO3915159731,10-4020-000130,130,275,43678.6528,1308.2,44986.8528
50739,26-06-2019,03-07-2019,05-07-2019,SO50739,PO3886138724,10-4020-000165,165,275,2458.57,73.05,2531.62
50740,26-06-2019,03-07-2019,28-06-2019,SO50740,PO4089165876,10-4020-000368,368,279,8961.46,267.85,9229.31
50741,26-06-2019,03-07-2019,02-07-2019,SO50741,PO4408114284,10-4020-000143,143,277,508.39,15.68,524.07
50742,26-06-2019,03-07-2019,03-07-2019,SO50742,PO4437114923,10-4020-000039,39,275,573.99,17.7,591.69
50743,26-06-2019,03-07-2019,05-07-2019,SO50743,PO4640120853,10-4020-000648,648,281,31201.3222,937.69,32139.0122
50744,27-06-2019,04-07-2019,08-07-2019,SO50744,PO4582137475,10-4020-000025,25,276,2009.34,59.91,2069.25
50745,28-06-2019,05-07-2019,04-07-2019,SO50745,PO5539140407,10-4020-000061,61,276,33977.3945,1018.17,34995.5645
50746,28-06-2019,05-07-2019,02-07-2019,SO50746,PO5510129653,10-4020-000005,5,281,7654.32,228.37,7882.69
50747,28-06-2019,05-07-2019,05-07-2019,SO50747,PO5597196496,10-4020-000075,75,275,36204.04,1085.75,37289.79
50748,28-06-2019,05-07-2019,09-07-2019,SO50748,PO6786143310,10-4020-000003,3,275,39230.3088,1178.45,40408.7588
50749,28-06-2019,05-07-2019,08-07-2019,SO50749,PO6757115716,10-4020-000021,21,275,25585.04,777.29,26362.33
50750,28-06-2019,05-07-2019,09-07-2019,SO50750,PO7192170677,10-4020-000020,20,283,2802.57,83.11,2885.68
50751,28-06-2019,05-07-2019,02-07-2019,SO50751,PO7018191419,10-4020-000695,695,275,1493.96,44.05,1538.01
50752,28-06-2019,05-07-2019,09-07-2019,SO50752,PO7134189706,10-4020-000243,243,279,1295.98,38.88,1334.86
50753,29-06-2019,05-07-2019,08-07-2019,SO50753,PO7569170218,10-4020-000608,608,281,52108.7,1580.64,53689.34
50754,30-06-2019,05-07-2019,08-07-2019,SO50754,PO7946158767,10-4020-000438,438,276,8256.59,247.92,8504.51
50755,30-06-2019,05-07-2019,09-07-2019,SO50755,PO8352119690,10-4020-000636,636,277,671.41,20.5,691.91
50756,30-06-2019,05-07-2019,08-07-2019,SO50756,PO9570119689,10-4020-000585,585,279,37642.9025,1127.75,38770.6525
50757,30-06-2019,05-07-2019,02-07-2019,SO50757,PO9048116268,10-4020-000652,652,279,1320.62,39.35,1359.97
50758,30-06-2019,05-07-2019,09-07-2019,SO50758,PO8903112353,10-4020-000235,235,287,4515.93,134.64,4650.57
50759,30-06-2019,05-07-2019,04-07-2019,SO50759,PO9744159893,10-4020-000098,98,279,1252.25,37.5,1289.75
51081,01-07-2019,08-07-2019,04-07-2019,SO51081,PO522116846,10-4020-000676,676,279,36701.1472,1101.65,37802.7972
51082,01-07-2019,08-07-2019,04-07-2019,SO51082,PO20126163383,10-4020-000421,421,276,818.7,25.24,843.94
51083,02-07-2019,09-07-2019,10-07-2019,SO51083,PO696130231,10-4020-000232,232,282,8410.8835,294.49,8705.3735
51084,02-07-2019,09-07-2019,10-07-2019,SO51084,PO19575195218,10-4020-000034,34,282,22690.387,761.07,23451.457
51085,02-07-2019,09-07-2019,08-07-2019,SO51085,PO19314178917,10-4020-000622,622,275,5824.2225,169.8,5994.0225
51086,04-07-2019,11-07-2019,11-07-2019,SO51086,PO18850121781,10-4020-000117,117,279,323.99,9.72,333.71
51087,04-07-2019,11-07-2019,09-07-2019,SO51087,PO16936137949,10-4020-000429,429,290,2288.712,102.99,2391.702
51088,04-07-2019,11-07-2019,11-07-2019,SO51088,PO17197140322,10-4020-000125,125,277,36907.22,1112.12,38019.34
51089,04-07-2019,11-07-2019,12-07-2019,SO51089,PO16588151558,10-4020-000146,146,283,74149.6,2237.36,76386.96
51090,04-07-2019,11-07-2019,09-07-2019,SO51090,PO13688110947,10-4020-000475,475,276,77240.4523,2324.26,79564.7123
51091,04-07-2019,11-07-2019,12-07-2019,SO51091,PO15399127644,10-4020-000220,220,275,4805.4965,152.93,4958.4265
51092,04-07-2019,11-07-2019,08-07-2019,SO51092,PO15312133079,10-4020-000299,299,285,49425.8561,1491.53,50917.3861
51093,05-07-2019,12-07-2019,11-07-2019,SO51093,PO15022183049,10-4020-000560,560,283,149.87,4.62,154.49
